user_id,username,tweet,retweet_count,mention_count,follower_count,verified,bot_label,location,created_at,hashtags,tweet_length,username_length,hashtag_count,has_hashtag,account_age_days
597819,mjohnson,Among necessary late behind fill plan poor senior church.,86,3,2317,1,1,Lake Christine,2020-10-19 02:47:46,my our travel treat live,57,8,5,1,954
359176,vlopez,Phone clearly or carry enough half poor with lot surface mission.,83,4,5703,1,0,Port Matthewshire,2022-01-23 05:45:23,,65,6,0,0,493
521715,lisabennett,Late week member amount determine house type far brother.,28,3,2870,1,0,Lake Chelseamouth,2022-07-02 20:34:52,debate body open style,57,11,4,1,332
545896,rossmarcus,Raise increase to also play right senior apply.,93,3,9555,1,1,Lake Geoffrey,2020-08-19 20:59:25,do another size,47,10,3,1,1014
324433,mayerdaniel,Son maintain agency deal stage arm.,97,5,9587,1,1,New Jillview,2022-01-31 20:14:42,there work,35,11,2,1,484
651290,caseyburton,Court high data week pretty system thought Democrat receive himself gun treat.,1,1,8796,0,0,Barbarastad,2020-08-19 01:30:14,,78,11,0,0,1015
589404,ashley56,Current no form authority high general voice begin which power.,20,1,9060,0,1,Joytown,2020-09-18 22:01:14,teacher,63,8,1,1,984
587729,hickmancourtney,Instead parent real usually more friend leave send talk Republican pay market.,33,2,7339,0,1,Jessicamouth,2022-04-02 03:29:34,protect walk often hotel couple,78,15,5,1,424
855206,martinshane,Event consider color green maybe smile relate boy assume.,33,2,5455,0,1,East Donaldburgh,2022-06-15 22:51:55,lay report figure,57,11,3,1,349
111297,carrie13,Campaign body behavior himself house according.,97,3,1920,0,1,Edwardsview,2023-02-09 10:32:39,moment order,47,8,2,1,110
755747,richardlove,Tree building often tonight what cell.,83,2,9779,0,1,Kaylafurt,2022-02-24 12:14:36,pass,38,11,1,1,460
409747,breanna11,Join charge our order develop get.,6,5,5580,0,0,South Ninashire,2022-09-23 08:36:44,,34,9,0,0,249
564558,lrichards,Nothing again federal study economy second support method.,4,5,5859,1,0,Mitchellview,2021-02-06 06:43:10,American medical give,58,9,3,1,844
970822,lorraine50,Hard pull law smile door process position improve include.,87,2,9511,1,0,East Jason,2021-07-30 11:00:07,without,58,10,1,1,669
503466,rangelerica,Much politics couple project radio wait speak.,83,2,1829,1,1,South Jamiefort,2020-08-14 22:24:58,system,46,11,1,1,1019
970829,jwood,Leader pull raise pull approach guess trip role fire.,4,5,2965,1,0,Port Suzannehaven,2020-09-17 08:21:41,much fly lawyer its,53,5,4,1,985
607468,wallacepenny,Author help mind artist spring thing.,42,4,3901,1,1,Maryhaven,2022-10-09 01:38:15,book business middle model,37,12,4,1,234
860241,alejandra78,Out himself help but very on community practice hope likely since again manager.,56,2,6493,0,1,Laurahaven,2023-04-11 20:19:42,easy own dark course,80,11,4,1,49
652134,christopherlewis,Follow people matter interest than way article value Mrs subject.,84,2,3615,0,0,Frenchborough,2022-07-10 14:16:27,,65,16,0,0,324
315838,steven38,From area friend number act know country including.,92,1,5746,1,0,New Gary,2022-08-06 07:19:01,partner social director,51,8,3,1,298
496665,rachelrhodes,Apply week present step pressure operation cover social expert value something factor modern.,33,2,3806,0,1,Port Samuel,2020-01-26 12:59:09,late market blue during,93,12,4,1,1220
322207,bhamilton,Direction order account newspaper two deep collection sea.,9,0,5061,0,0,West Maria,2020-03-02 18:22:10,cover society,58,9,2,1,1184
971175,ramoswendy,Send down five organization brother property worry American cold stand fish turn.,26,5,7434,1,0,Nealton,2020-02-23 08:33:55,,81,10,0,0,1192
190520,smithrobert,Whatever oil often ago him its coach site.,25,3,6869,1,0,Port Ronaldtown,2020-10-12 17:13:59,want nor goal probably even,42,11,5,1,960
910451,matthew62,Spend voice sense officer people look as.,22,2,2427,0,0,North Davidstad,2022-03-08 07:24:55,whose beat six,41,9,3,1,449
611327,fosborne,Question sense save read ask before third.,23,4,2771,1,1,Robinsonside,2022-05-17 23:27:39,movie read,42,8,2,1,378
102653,brittanyhumphrey,Hundred involve face begin line purpose find material mission explain image society.,67,2,5179,0,1,Port Jessica,2020-11-11 16:09:33,suddenly study,84,16,2,1,930
223204,sharptina,Up research hold case thought ten family particularly.,24,2,4760,0,1,North Ericafurt,2020-10-01 16:50:08,important,54,9,1,1,971
860920,xellis,Once court Democrat whose which real.,18,4,60,0,1,Johnsonbury,2022-05-12 22:17:49,positive,37,6,1,1,383
187932,diane77,Lay ever dark speech free heavy should news lose.,51,1,6829,0,1,Lake Francis,2021-10-03 01:33:24,effort service,49,7,2,1,605
242726,alvin95,Stop cold any song process store ball animal main tend.,64,1,8249,0,0,South Carolynland,2021-07-28 04:00:43,he provide personal son,55,7,4,1,672
203878,ian79,Month occur certain action develop since face friend car eight country.,54,1,291,1,1,North Lisaborough,2022-01-21 09:43:26,,71,5,0,0,494
220067,garrett62,Lay often that experience hot painting.,58,0,5880,0,1,New Maria,2020-08-13 10:31:03,side forget list require eye,39,9,5,1,1020
649381,sarah68,Shoulder PM media may own difference.,7,4,8859,1,0,New Kathleen,2022-12-07 10:14:45,play,37,7,1,1,174
599693,johnsonnicole,Baby blood laugh public leave skin thus hot star during.,63,1,3754,0,0,Margaretstad,2021-03-12 21:31:54,car possible,56,13,2,1,809
952178,brandi72,Too safe realize stop the along population manager up economic though record.,10,4,6226,0,1,West Kristen,2020-05-03 00:19:15,,77,8,0,0,1123
637217,vstanley,Right energy now imagine during seven concern.,19,4,9996,1,0,West Dawn,2022-06-29 19:36:19,nice against,46,8,2,1,335
280283,mitchell32,Source part how theory early safe.,4,2,1272,0,0,Lake Sydneyport,2020-08-30 09:58:28,hour certainly however myself,34,10,4,1,1003
337183,seanallison,Occur without without mean summer push school business too conference.,23,5,7795,0,1,Isabeltown,2020-04-23 01:13:44,,70,11,0,0,1133
586961,tgonzalez,Character nation book once off notice.,21,5,6177,0,1,West Jonathan,2020-05-25 00:10:44,concern store network yes,38,9,4,1,1101
410803,mjimenez,Live tonight green type enter hear result officer.,23,2,1469,0,1,New Samantha,2021-03-31 11:52:26,,50,8,0,0,790
449531,ginahammond,It whom compare dinner wall thousand enough study prove evidence believe end.,35,1,9085,0,1,East Timothyburgh,2021-01-04 03:57:20,upon,77,11,1,1,877
174679,hadams,Fish truth every couple response throughout money travel bad example clearly story house newspaper.,64,3,4925,0,0,West Rhondachester,2023-03-15 12:55:05,Mrs,99,6,1,1,76
477979,melanie64,Star young two memory close a world great.,10,2,8076,0,0,East Danielleville,2021-04-28 03:32:03,message fill hold with try,42,9,5,1,763
653281,holly82,Hundred out evidence life party board usually mouth.,80,5,8810,0,0,New Connieside,2021-05-10 00:02:38,agent physical bit,52,7,3,1,751
926496,john38,She outside at discuss Mr appear force.,86,1,6210,1,1,Jonesborough,2023-05-31 00:25:45,strong with company seem,39,6,4,1,0
157687,xjohnston,Clearly that other story cost late son board.,37,4,3891,0,1,Jessicahaven,2022-11-22 04:51:30,thing group amount behind now,45,9,5,1,190
469641,bethwatkins,Red support natural rather window purpose rest part across decade.,51,0,6986,0,1,Port Josefurt,2021-05-30 01:02:22,enter third until social,66,11,4,1,731
882362,ihopkins,Specific hear less public suddenly surface.,72,4,5670,1,0,Jenniferport,2020-07-21 01:09:56,floor during behavior stop,43,8,4,1,1044
767337,navarrochloe,Eye less score view able girl to create few.,11,1,9147,1,1,Jonathanmouth,2022-03-28 15:18:04,including bar citizen,44,12,3,1,428
316594,nancy10,Half team rate than sort reason claim throughout wrong usually.,44,3,9616,0,0,Smithburgh,2021-02-15 18:40:53,quite,63,7,1,1,834
417580,rebecca99,Early because truth road talk place concern.,80,2,3007,1,1,South Jonathan,2021-11-26 18:55:02,remember,44,9,1,1,550
222541,daltonchristine,Century six generation measure for health speak.,83,4,6073,1,0,Port Robertport,2023-05-09 19:24:49,beat security,48,15,2,1,21
625407,katherine06,Cost return describe significant society toward between send evening.,16,4,6231,1,0,Reyesstad,2022-03-02 10:42:16,social manager,69,11,2,1,454
562579,robert52,Know shoulder these high skill run share research meet city share.,86,0,8472,0,0,West Jessicahaven,2020-05-03 23:07:02,against,66,8,1,1,1122
945148,kevin81,Find draw I court deal parent with place however loss star soldier.,23,3,4200,0,0,Lindseyburgh,2021-12-02 17:46:03,imagine cell,67,7,2,1,544
802488,michellesloan,Despite goal bring happen book something short perhaps difference whatever.,89,5,3149,0,1,Lake Tanya,2021-06-01 23:01:24,reveal,75,13,1,1,728
408042,karen84,Why hard sea worry city himself half anyone series bad kid.,75,4,3347,0,1,Lake Susanville,2022-07-01 09:19:37,painting,59,7,1,1,333
426151,phillipcole,Enough political can public someone movie election.,6,0,1734,0,1,East Theresahaven,2021-10-04 12:38:36,fill speech station,51,11,3,1,603
296179,nathanking,Close few man push change house language professional.,0,0,6619,1,0,Kellyview,2022-04-30 07:51:21,true sometimes chance send,54,10,4,1,396
272175,valeriecamacho,Audience home five life work trip front without worry city drive.,72,4,2696,1,1,North Brianberg,2022-12-15 03:18:46,do hotel well deal low,65,14,5,1,167
334563,atkinsjonathan,Challenge admit at low study value deal explain level eye.,73,0,1557,1,1,Sheltonfurt,2022-06-03 06:29:32,,58,14,0,0,362
669523,edwardsamanda,Short figure the cut truth game represent fall summer where over second mention.,51,1,1008,0,1,Joshuaport,2022-06-08 01:41:51,,80,13,0,0,357
134515,meyerkaren,Stay visit goal care quite picture thought consumer really value.,31,4,4316,0,0,Port Alice,2021-09-02 02:10:34,south along process,65,10,3,1,636
216598,robynday,Next across back step tonight office.,100,5,5023,1,0,Sonyaville,2022-07-10 17:40:52,military sport,37,8,2,1,324
983569,amandasullivan,Worry hour particularly old production increase move why operation effort.,70,4,9871,1,1,Delgadofurt,2022-09-27 06:37:47,do receive stage her shoulder,74,14,5,1,246
426740,beckerjasmine,Night stage story treat particular traditional risk could tree find letter.,2,2,163,0,0,Lake Kimberly,2021-09-16 22:17:31,deep page ahead,75,13,3,1,621
256676,ksampson,Drop company research although common example call lay decide base total state.,90,2,5422,1,1,Gregoryhaven,2023-03-26 06:25:13,cup art left,79,8,3,1,66
867111,dfry,Think end line continue travel television nothing all social stop.,38,5,6907,0,0,Lynchshire,2023-05-26 22:14:01,leg billion,66,4,2,1,4
789193,molly92,Likely reflect include along also inside three movie such as consider significant once.,33,3,3105,0,1,Port Megan,2021-05-24 01:06:05,bar expert skill reality,87,7,4,1,737
982822,coxrebecca,Into international subject wind necessary first tell goal.,24,2,2640,0,1,South Geoffrey,2020-03-01 18:15:02,,58,10,0,0,1185
458334,hmason,Cultural himself century trouble address next say community six color show.,47,1,8770,0,1,Justinfurt,2021-12-26 20:14:28,church realize million,75,6,3,1,520
844301,vroman,Congress fish large so wonder white week under.,35,4,5568,0,1,East Cassandraborough,2020-07-28 14:14:43,face star,47,6,2,1,1036
791345,martinbrenda,Natural ball nice stay usually thus affect reflect.,25,2,5716,0,0,North Jennifer,2023-03-28 08:40:12,,51,12,0,0,63
819252,ksullivan,One do on main computer almost chair while account.,18,2,4006,1,0,Hensontown,2020-08-02 09:26:51,behavior staff realize,51,9,3,1,1031
740007,amy91,Reveal message set seven car stop like structure.,55,2,7493,0,0,Starkville,2022-02-07 03:17:22,break,49,5,1,1,478
986902,murphyangela,Service our poor easy first because.,87,2,9537,1,0,Kennethview,2020-11-25 12:35:44,,36,12,0,0,916
555364,andersonangela,Together by window everything quite Congress.,26,3,8384,1,1,Smithside,2023-02-11 01:51:05,support own likely,45,14,3,1,109
398837,bchaney,Property center every race example order store our company.,50,1,1339,0,0,West Davidland,2020-05-28 13:21:04,long get sound magazine,59,7,4,1,1097
197509,ethan41,Describe parent relationship old energy business hit.,41,4,7703,0,0,Torresfurt,2020-02-05 03:20:12,bad us close officer western,53,7,5,1,1211
831336,cburns,Common various four receive resource book.,1,5,4358,1,1,Randalltown,2020-01-04 02:56:49,hand action benefit sport,42,6,4,1,1243
213162,richardgiles,Guy phone property national also write rate strong step stuff game among.,30,1,7274,0,1,Port Kenneth,2020-12-28 04:14:35,many explain reach,73,12,3,1,884
459810,kimberlyboyd,Born old mouth son sport arm public.,29,4,4721,1,0,Port Sandra,2021-03-26 10:20:40,common,36,12,1,1,795
968444,christina77,Country at speak find soon south plant.,20,3,7972,1,0,Sandovalbury,2022-08-31 16:41:11,,39,11,0,0,272
112072,hjones,Usually article every line sure nature avoid community culture.,19,4,3171,0,1,West Candiceton,2020-01-13 03:45:24,,63,6,0,0,1234
435870,benjamin21,Yourself but owner someone this kitchen bed six now official certainly expect.,34,5,518,1,1,Bullocktown,2022-10-17 18:33:34,,78,10,0,0,225
500669,dominguezscott,Kind gun dinner fall rather commercial appear free majority need carry growth.,11,2,9866,0,0,Port Matthew,2020-01-06 13:32:27,,78,14,0,0,1240
934507,mooreerin,Site city everything or table half heart Democrat take east who amount.,87,0,6474,1,0,East Melissa,2021-02-24 18:23:23,build letter,71,9,2,1,825
290793,huberandrew,Put key hour around effect push course program home rate life trial.,52,0,9345,1,0,Natalieton,2021-01-02 15:34:37,become,68,11,1,1,878
432330,maria84,Pass sign stage international note culture enjoy the really.,36,4,1653,0,0,Nicoleport,2020-04-03 02:52:42,,60,7,0,0,1153
645135,deannarichardson,Participant human see serve center fish goal century.,96,0,9598,0,0,Chrisshire,2023-04-23 18:45:53,,53,16,0,0,37
528444,hilltyler,Firm on key president religious more top account see threat six really those.,99,3,2566,0,0,Joychester,2023-05-15 14:04:37,street,77,9,1,1,15
507572,angela49,Especially join Congress including thus market investment weight contain vote.,23,0,9606,0,0,North Jay,2023-03-05 15:05:38,,78,8,0,0,86
563500,jerrygibson,Policy through score many staff crime hope Congress begin.,65,1,18,1,1,Lake Kristin,2020-01-14 23:28:26,who,58,11,1,1,1232
221025,jonesmichelle,So light a impact should hear claim.,9,5,5510,1,1,West Brandon,2021-09-29 06:06:25,as hotel system,36,13,3,1,609
584832,kyliegraves,Fine bar very stock forward affect service include Mr plan discuss.,50,5,9084,1,1,East Meganville,2021-06-19 05:01:28,,67,11,0,0,711
189174,shannonwoods,Small say chair long generation view five structure attention.,65,2,8345,1,0,Holmesport,2020-08-27 05:52:46,political area sit less,62,12,4,1,1007
594435,andrea00,Woman strategy move wonder company guy.,9,4,2098,1,0,East Matthewfurt,2021-02-02 22:53:40,assume place road child by,39,8,5,1,847
365821,smiththomas,Know traditional than which on pattern official.,20,3,1127,1,0,Jameshaven,2021-02-27 06:49:22,usually development fact race manager,48,11,5,1,823
992952,vmiller,National evening life cell theory from citizen final size factor thus send.,17,0,8991,0,1,Johnnyborough,2021-09-02 14:10:47,remember rest put upon,75,7,4,1,635
